"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10008010","南投市","彰南路三段","彰南路三段1127巷"
"10008010","南投市","彰南路三段","彰南路三段1147巷"
"10008010","南投市","彰南路三段","彰南路三段1211巷"
"10008010","南投市","彰南路三段","彰南路三段138巷"
"10008010","南投市","彰南路三段","彰南路三段1541巷"
"10008010","南投市","彰南路三段","彰南路三段1545巷"
"10008010","南投市","彰南路三段","彰南路三段274巷"
"10008010","南投市","彰南路三段","彰南路三段291巷"
"10008010","南投市","彰南路三段","彰南路三段329巷"
"10008010","南投市","彰南路三段","彰南路三段370巷"
"10008010","南投市","彰南路三段","彰南路三段439巷"
"10008010","南投市","彰南路三段","彰南路三段457巷"
"10008010","南投市","彰南路三段","彰南路三段500巷"
"10008010","南投市","彰南路三段","彰南路三段530巷"
"10008010","南投市","彰南路三段","彰南路三段535巷"
"10008010","南投市","彰南路三段","彰南路三段547巷"
"10008010","南投市","彰南路三段","彰南路三段610巷"
"10008010","南投市","彰南路三段","彰南路三段646巷"
"10008010","南投市","彰南路三段","彰南路三段699巷"
"10008010","南投市","彰南路三段","彰南路三段766巷"
"10008010","南投市","彰南路三段","彰南路三段806巷"
"10008010","南投市","彰南路三段","彰南路三段825巷"
"10008010","南投市","彰南路三段","彰南路三段877巷"
"10008010","南投市","彰南路三段","彰南路三段880巷"
"10008010","南投市","彰南路三段","彰南路三段897巷"
"10008010","南投市","彰南路三段","彰南路三段943巷"
"10008010","南投市","彰南路三段","彰南路三段983巷"
"10008010","南投市","彰南路三段1545巷","彰南路三段"
"10008010","南投市","彰南路三段1541巷","彰南路三段"
"10008010","南投市","草溪路","彰南路三段"
"10008010","南投市","彰南路三段1507巷","草溪路"
"10008010","南投市","彰南路三段1507巷","彰南路三段"
"10008010","南投市","彰南路三段1127巷","吉利路"
"10008010","南投市","彰南路三段1127巷","南崗三路111巷"
"10008010","南投市","彰南路三段1127巷","南崗三路97巷"
"10008010","南投市","工業南六路","成功三路"
"10008010","南投市","吉利路236巷","吉利路"
"10008010","南投市","工業東路","工業路"
"10008010","南投市","工業路","工業北一路"
"10008010","南投市","工業路","工業東路"
"10008010","南投市","工業路","仁和路"
"10008010","南投市","工業路","同源路二街"
"10008010","南投市","工業路","同源路八街"
"10008010","南投市","工業路","同源路六街"
"10008010","南投市","工業路","成功三路"
"10008010","南投市","永鳴路16巷","永鳴路"
"10008010","南投市","永鳴路16巷","永鳴路14巷"
"10008010","南投市","永鳴路10巷","永鳴路"
"10008010","南投市","永鳴路10巷","永鳴路8巷"
"10008010","南投市","永興路一街","南崗三路97巷"
"10008010","南投市","工業北一路","工業北二路"
"10008010","南投市","工業北一路","工業北三路"
"10008010","南投市","工業北一路","工業路"
"10008010","南投市","工業南三路","仁和路"
