"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"67000010","新營區","新南路","新南一路"
"67000010","新營區","新南路","新南路28巷"
"67000010","新營區","隋唐街115巷9弄","隋唐街115巷"
"67000010","新營區","隋唐街115巷9弄","隋唐街31巷10弄"
"67000010","新營區","新北五街143巷","新北七街"
"67000010","新營區","新北五街143巷","新北五街"
"67000010","新營區","建國路313巷","建國路"
"67000010","新營區","建業路111巷8弄","建業路111巷"
"67000010","新營區","隋唐街115巷","隋唐街"
"67000010","新營區","隋唐街115巷","隋唐街115巷7弄"
"67000010","新營區","隋唐街115巷","隋唐街115巷9弄"
"67000010","新營區","新進路二段305巷","復興路305巷"
"67000010","新營區","建業路81巷2弄","建業路111巷"
"67000010","新營區","隋唐街115巷7弄","隋唐街115巷"
"67000010","新營區","復興路305巷12弄","復興路305巷"
"67000010","新營區","新進路二段445巷","復興路305巷"
"67000010","新營區","新進路二段445巷","新進路二段305巷"
"67000010","新營區","新南一路","新北五街143巷"
"67000010","新營區","新北街","長榮路二段"
"67000010","新營區","新北街","新北一街"
"67000010","新營區","新北街","新北七街"
"67000010","新營區","新北街","新北二街"
"67000010","新營區","新北街","新北三街"
"67000010","新營區","新北街","新北五街"
"67000010","新營區","新北街","新北六街"
"67000010","新營區","新北街","新北四街"
"67000010","新營區","新北街","新北街170巷"
"67000010","新營區","復興路378巷","復興路378巷24弄"
"67000010","新營區","復興路378巷24弄","復興路378巷"
"67000010","新營區","新南二路","新南一路"
"67000010","新營區","新北五街","新北七街"
"67000010","新營區","新北五街","新北街170巷"
"67000010","新營區","新進路二段445巷11弄","新進路二段445巷"
"67000010","新營區","新生街","建業路"
"67000010","新營區","新生街","新進路二段"
"67000010","新營區","新生街","新榮一街"
"67000010","新營區","新生街","新榮二街"
"67000010","新營區","新生街","新榮三街"
"67000010","新營區","新生街","新榮四街"
"67000010","新營區","新南路28巷","新南路"
"67000010","新營區","民治路230巷","民治路"
"67000010","新營區","民治路230巷","民治路300巷"
"67000010","新營區","民治路230巷","金華路二段"
"67000010","新營區","隋唐街69巷","隋唐街"
"67000010","新營區","隋唐街69巷","隋唐街115巷9弄"
"67000010","新營區","隋唐街69巷","隋唐街31巷10弄"
"67000010","新營區","新北八街","新北八街29巷"
"67000010","新營區","新北八街","新北街"
"67000010","新營區","新北六街5巷","新北街"
"67000010","新營區","新進路二段","公園路二段"
"67000010","新營區","新進路二段","和平路"
"67000010","新營區","新進路二段","延平路"
"67000010","新營區","新進路二段","武侯街"
"67000010","新營區","新進路二段","長春街113巷"
"67000010","新營區","新進路二段","富昌街"
"67000010","新營區","新進路二段","富強街"
"67000010","新營區","新進路二段","復興路"
