"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10016010","馬公市","文化路","光復路5巷","10016010 文化路與光復路5巷交叉口","POINT (119.56737995382184 23.567898085028673)"
"10016010","馬公市","文化路","重慶街","10016010 文化路與重慶街交叉口","POINT (119.56726944333025 23.567471067136069)"
"10016010","馬公市","文化路","樹德路","10016010 文化路與樹德路交叉口","POINT (119.5676356733477 23.568834442955222)"
"10016010","馬公市","光復路5巷","文化路","10016010 光復路5巷與文化路交叉口","POINT (119.56737995382184 23.567898085028673)"
"10016010","馬公市","光復路5巷","光復路","10016010 光復路5巷與光復路交叉口","POINT (119.56800138985227 23.567765322611592)"
"10016010","馬公市","信義路17巷","忠孝路","10016010 信義路17巷與忠孝路交叉口","POINT (119.56752008258582 23.571682318883973)"
"10016010","馬公市","信義路17巷","信義路","10016010 信義路17巷與信義路交叉口","POINT (119.56828548748536 23.5714464402011)"
"10016010","馬公市","忠孝路65巷","忠孝路","10016010 忠孝路65巷與忠孝路交叉口","POINT (119.56760230849977 23.57191925247156)"
"10016010","馬公市","忠孝路77巷","忠孝路","10016010 忠孝路77巷與忠孝路交叉口","POINT (119.56770104506722 23.572425601360464)"
"10016010","馬公市","陽明路","三多路","10016010 陽明路與三多路交叉口","POINT (119.5689118526999 23.574479890334715)"
"10016010","馬公市","陽明路","文光路","10016010 陽明路與文光路交叉口","POINT (119.57045351731608 23.573915424557242)"
"10016010","馬公市","陽明路","文光路25巷","10016010 陽明路與文光路25巷交叉口","POINT (119.56953209802794 23.574251852840803)"
"10016010","馬公市","陽明路","民族路","10016010 陽明路與民族路交叉口","POINT (119.56771572560035 23.574768910856619)"
"10016010","馬公市","陽明路","永平街","10016010 陽明路與永平街交叉口","POINT (119.574055426217 23.572865354552505)"
"10016010","馬公市","陽明路","永安街","10016010 陽明路與永安街交叉口","POINT (119.57345945538964 23.572911533840283)"
"10016010","馬公市","陽明路","永和街","10016010 陽明路與永和街交叉口","POINT (119.57520518517117 23.572735036492816)"
"10016010","馬公市","陽明路","永和街32巷","10016010 陽明路與永和街32巷交叉口","POINT (119.57530066079687 23.572708674665648)"
"10016010","馬公市","陽明路","光復路","10016010 陽明路與光復路交叉口","POINT (119.57227125041788 23.573382164355451)"
"10016010","馬公市","陽明路","成功街97巷","10016010 陽明路與成功街97巷交叉口","POINT (119.56848500747719 23.574603727879776)"
"10016010","馬公市","陽明路","信義路","10016010 陽明路與信義路交叉口","POINT (119.5689118526999 23.574479890334715)"
"10016010","馬公市","陽明路","陽明路92巷","10016010 陽明路與陽明路92巷交叉口","POINT (119.57345945538964 23.572911533840283)"
"10016010","馬公市","陽明路","陽明路9巷","10016010 陽明路與陽明路9巷交叉口","POINT (119.57559053387615 23.572604381187318)"
"10016010","馬公市","明遠路12巷","明遠路","10016010 明遠路12巷與明遠路交叉口","POINT (119.56778539428058 23.570675515262849)"
"10016010","馬公市","民福路","三民路","10016010 民福路與三民路交叉口","POINT (119.56863969536573 23.566746678516438)"
"10016010","馬公市","民福路","中興路","10016010 民福路與中興路交叉口","POINT (119.56851210135244 23.566369032504895)"
"10016010","馬公市","民福路","仁愛路","10016010 民福路與仁愛路交叉口","POINT (119.56827968416019 23.564914411470966)"
"10016010","馬公市","民福路","海埔路","10016010 民福路與海埔路交叉口","POINT (119.56840892573143 23.565581666160995)"
"10016010","馬公市","民福路","海埔路41巷","10016010 民福路與海埔路41巷交叉口","POINT (119.56894140712029 23.567197649851721)"
"10016010","馬公市","民福路","興港南街","10016010 民福路與興港南街交叉口","POINT (119.56840892573143 23.565581666160995)"
"10016010","馬公市","民福路","臨海路6巷","10016010 民福路與臨海路6巷交叉口","POINT (119.5677632817501 23.56410254669521)"
"10016010","馬公市","臨海路6巷","民福路","10016010 臨海路6巷與民福路交叉口","POINT (119.5677632817501 23.56410254669521)"
"10016010","馬公市","臨海路6巷","臨海路","10016010 臨海路6巷與臨海路交叉口","POINT (119.56810462302997 23.56379407563611)"
"10016010","馬公市","成功街","三多路","10016010 成功街與三多路交叉口","POINT (119.56914389937151 23.575130241367617)"
"10016010","馬公市","成功街","文光路61巷","10016010 成功街與文光路61巷交叉口","POINT (119.57037994827601 23.575627902805536)"
"10016010","馬公市","成功街","民族路","10016010 成功街與民族路交叉口","POINT (119.56784688092887 23.575729201541492)"
"10016010","馬公市","成功街","成功街109巷","10016010 成功街與成功街109巷交叉口","POINT (119.56829750152849 23.575458531685911)"
"10016010","馬公市","成功街","成功街18巷","10016010 成功街與成功街18巷交叉口","POINT (119.57027306205225 23.57535186849401)"
"10016010","馬公市","成功街","成功街43巷","10016010 成功街與成功街43巷交叉口","POINT (119.5702336798405 23.575251320691962)"
"10016010","馬公市","成功街","成功街8巷","10016010 成功街與成功街8巷交叉口","POINT (119.57049336627586 23.575919538555922)"
"10016010","馬公市","成功街","成功街97巷","10016010 成功街與成功街97巷交叉口","POINT (119.56868990721353 23.575292828900956)"
"10016010","馬公市","成功街","自強街","10016010 成功街與自強街交叉口","POINT (119.57017257270616 23.575116265902977)"
"10016010","馬公市","信義路9巷","明遠路12巷","10016010 信義路9巷與明遠路12巷交叉口","POINT (119.56783439743958 23.571228825849687)"
"10016010","馬公市","信義路","三多路","10016010 信義路與三多路交叉口","POINT (119.5689118526999 23.574479890334715)"
"10016010","馬公市","信義路","文化路","10016010 信義路與文化路交叉口","POINT (119.56784535567863 23.569549174654753)"
"10016010","馬公市","信義路","光復路37巷","10016010 信義路與光復路37巷交叉口","POINT (119.56790640615577 23.569803977771414)"
