"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10015070","光復鄉","中山路一段95巷","中山路一段","10015070 中山路一段95巷與中山路一段交叉口","POINT (121.41688640488371 23.651042390294151)"
"10015070","光復鄉","中山路一段186巷","中山路一段","10015070 中山路一段186巷與中山路一段交叉口","POINT (121.4169503026144 23.651279094554639)"
"10015070","光復鄉","中山路一段82巷2弄","中山路一段82巷","10015070 中山路一段82巷2弄與中山路一段82巷交叉口","POINT (121.41707488479813 23.6497448052786)"
"10015070","光復鄉","中山路一段82巷2弄","林田幹線","10015070 中山路一段82巷2弄與林田幹線交叉口","POINT (121.4179721644839 23.649051088936631)"
"10015070","光復鄉","中山路一段216巷","中山路一段","10015070 中山路一段216巷與中山路一段交叉口","POINT (121.41721406028069 23.6522269683)"
"10015070","光復鄉","中山路一段216巷","中山路一段186巷","10015070 中山路一段216巷與中山路一段186巷交叉口","POINT (121.41771271457014 23.651013254957775)"
"10015070","光復鄉","林田幹線","中山路一段186巷","10015070 林田幹線與中山路一段186巷交叉口","POINT (121.41868152183486 23.650665217325979)"
"10015070","光復鄉","林田幹線","中山路一段82巷","10015070 林田幹線與中山路一段82巷交叉口","POINT (121.41755231778529 23.648114201309397)"
"10015070","光復鄉","林田幹線","中山路一段82巷1弄","10015070 林田幹線與中山路一段82巷1弄交叉口","POINT (121.41776144523453 23.648586847205308)"
"10015070","光復鄉","林田幹線","中山路一段82巷2弄","10015070 林田幹線與中山路一段82巷2弄交叉口","POINT (121.4179721644839 23.649051088936631)"
"10015070","光復鄉","林田幹線","復興街","10015070 林田幹線與復興街交叉口","POINT (121.41958391416642 23.653501938064039)"
"10015070","光復鄉","大全街2巷","大全街","10015070 大全街2巷與大全街交叉口","POINT (121.41761521457056 23.654632748302731)"
"10015070","光復鄉","中興路","中山路一段","10015070 中興路與中山路一段交叉口","POINT (121.41765146174566 23.653698244778241)"
"10015070","光復鄉","中興路","中山路二段21巷","10015070 中興路與中山路二段21巷交叉口","POINT (121.42066478145455 23.662451487446219)"
"10015070","光復鄉","中興路","中正路一段","10015070 中興路與中正路一段交叉口","POINT (121.42161608971082 23.666154278697036)"
"10015070","光復鄉","中興路","中正路一段2巷","10015070 中興路與中正路一段2巷交叉口","POINT (121.42148974215797 23.665662541992788)"
"10015070","光復鄉","中興路","中興路202巷","10015070 中興路與中興路202巷交叉口","POINT (121.41913386553551 23.658649202398806)"
"10015070","光復鄉","中興路","中興路212巷","10015070 中興路與中興路212巷交叉口","POINT (121.41931597465259 23.658883236572137)"
"10015070","光復鄉","中興路","中興路228巷","10015070 中興路與中興路228巷交叉口","POINT (121.41955919629993 23.6592633125519)"
"10015070","光復鄉","中興路","中興路242巷","10015070 中興路與中興路242巷交叉口","POINT (121.41979097047692 23.659603321935833)"
"10015070","光復鄉","中興路","和平街","10015070 中興路與和平街交叉口","POINT (121.4206743754221 23.662770786342776)"
"10015070","光復鄉","中興路","忠孝路","10015070 中興路與忠孝路交叉口","POINT (121.42091783089325 23.663625059548906)"
"10015070","光復鄉","中興路","復興街","10015070 中興路與復興街交叉口","POINT (121.41790016745881 23.654511240001796)"
"10015070","光復鄉","復興街","中山路一段","10015070 復興街與中山路一段交叉口","POINT (121.41806710861022 23.654427256812482)"
"10015070","光復鄉","復興街","中興路","10015070 復興街與中興路交叉口","POINT (121.41790016745881 23.654511240001796)"
"10015070","光復鄉","復興街","復興街20巷","10015070 復興街與復興街20巷交叉口","POINT (121.41983137791578 23.653390280936776)"
"10015070","光復鄉","大華街66巷","大華街","10015070 大華街66巷與大華街交叉口","POINT (121.41861945062726 23.669774312534571)"
"10015070","光復鄉","林森路460巷","林森路","10015070 林森路460巷與林森路交叉口","POINT (121.41873837877324 23.679360313927418)"
"10015070","光復鄉","糖廠街","大進街","10015070 糖廠街與大進街交叉口","POINT (121.42161095278334 23.656229485602353)"
"10015070","光復鄉","糖廠街","中正路一段","10015070 糖廠街與中正路一段交叉口","POINT (121.43036871004802 23.663728241465208)"
"10015070","光復鄉","糖廠街","復興街","10015070 糖廠街與復興街交叉口","POINT (121.4187572051809 23.654146707004998)"
"10015070","光復鄉","糖廠街","糖廠街1巷","10015070 糖廠街與糖廠街1巷交叉口","POINT (121.41892391700526 23.6544732580345)"
"10015070","光復鄉","糖廠街","糖廠街3巷","10015070 糖廠街與糖廠街3巷交叉口","POINT (121.41921305084168 23.65505513648543)"
"10015070","光復鄉","糖廠街","糖廠街5巷","10015070 糖廠街與糖廠街5巷交叉口","POINT (121.4195219724611 23.655680036704382)"
"10015070","光復鄉","糖廠街","糖廠街6巷","10015070 糖廠街與糖廠街6巷交叉口","POINT (121.4195219724611 23.655680036704382)"
"10015070","光復鄉","糖廠街","糖廠街8巷","10015070 糖廠街與糖廠街8巷交叉口","POINT (121.41979506688892 23.656225563658893)"
"10015070","光復鄉","糖廠街1巷","糖廠街","10015070 糖廠街1巷與糖廠街交叉口","POINT (121.41892391700526 23.6544732580345)"
"10015070","光復鄉","中興路176巷","中山路一段","10015070 中興路176巷與中山路一段交叉口","POINT (121.41975073480865 23.657890851781417)"
"10015070","光復鄉","中興路176巷","中興路","10015070 中興路176巷與中興路交叉口","POINT (121.41896215617862 23.65815198522597)"
"10015070","光復鄉","四維街","八德街","10015070 四維街與八德街交叉口","POINT (121.41910978978501 23.68097426245231)"
"10015070","光復鄉","四維街","林森路426巷","10015070 四維街與林森路426巷交叉口","POINT (121.41987026999698 23.678811617761994)"
"10015070","光復鄉","四維街","林森路460巷","10015070 四維街與林森路460巷交叉口","POINT (121.41931491165394 23.679691805832249)"
"10015070","光復鄉","糖廠街7巷","中山路一段","10015070 糖廠街7巷與中山路一段交叉口","POINT (121.41908193148606 23.65653607168241)"
"10015070","光復鄉","糖廠街7巷","糖廠街","10015070 糖廠街7巷與糖廠街交叉口","POINT (121.41979506688892 23.656225563658893)"
"10015070","光復鄉","糖廠街7巷","糖廠街8巷","10015070 糖廠街7巷與糖廠街8巷交叉口","POINT (121.41979506688892 23.656225563658893)"
"10015070","光復鄉","大華街51巷1弄","大華街87巷","10015070 大華街51巷1弄與大華街87巷交叉口","POINT (121.41915928307446 23.669159399286912)"
