"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10015070","光復鄉","大進街","大進街1巷"
"10015070","光復鄉","大進街","糖廠街"
"10015070","光復鄉","華新街","中華路"
"10015070","光復鄉","華新街","中興路"
"10015070","光復鄉","華新街","公園街"
"10015070","光復鄉","民治街16巷","民治街"
"10015070","光復鄉","民治街16巷","民治街15巷"
"10015070","光復鄉","光復路","中山路二段"
"10015070","光復鄉","光復路","中華路"
"10015070","光復鄉","光復路","中興路"
"10015070","光復鄉","光復路","仁愛路16巷"
"10015070","光復鄉","光復路","光華街"
"10015070","光復鄉","中興路572巷","中興路"
"10015070","光復鄉","公園街","中山路二段"
"10015070","光復鄉","公園街","中山路二段269巷"
"10015070","光復鄉","公園街","中華路"
"10015070","光復鄉","大安一街","大安二街"
"10015070","光復鄉","大安一街","大安八街"
"10015070","光復鄉","大安一街","中山路二段"
"10015070","光復鄉","大安一街","忠孝路"
"10015070","光復鄉","忠孝路23巷","忠孝路"
"10015070","光復鄉","建國路一段30巷","建國路一段"
"10015070","光復鄉","建國路一段30巷","建國路一段32巷"
"10015070","光復鄉","中興路637巷","中興路"
"10015070","光復鄉","中興路637巷","林森路"
"10015070","光復鄉","中華路232巷","中華路"
"10015070","光復鄉","中華路232巷","慶華街"
"10015070","光復鄉","慶華街","中華路"
"10015070","光復鄉","中山路二段193巷","中山路二段"
"10015070","光復鄉","中華路301巷","中華路362巷"
"10015070","光復鄉","中華路301巷","中興路572巷"
"10015070","光復鄉","中山路二段269巷","中華路232巷"
"10015070","光復鄉","中山路二段269巷","公園街"
"10015070","光復鄉","林森路274巷","林森路"
"10015070","光復鄉","中山路二段284巷","中山路二段"
"10015070","光復鄉","大安八街","大安三街"
"10015070","光復鄉","中正路一段114巷","大安八街"
"10015070","光復鄉","中正路一段114巷","大安三街"
"10015070","光復鄉","中正路一段114巷","中正路一段"
"10015070","光復鄉","大安六街","大安一街"
"10015070","光復鄉","大安六街","大安三街"
"10015070","光復鄉","光華街5巷22弄","中山路二段284巷"
"10015070","光復鄉","光華街5巷22弄","光華街5巷"
"10015070","光復鄉","中學街","中山路三段"
"10015070","光復鄉","中學街","中學街166巷"
"10015070","光復鄉","中學街","中學街75巷"
"10015070","光復鄉","中學街","中學街75巷1弄"
"10015070","光復鄉","中學街","中學街90巷"
"10015070","光復鄉","中學街","中學街97巷"
"10015070","光復鄉","中學街","林森路274巷"
"10015070","光復鄉","仁愛路","中山路二段"
"10015070","光復鄉","仁愛路","仁愛路16巷"
"10015070","光復鄉","仁愛路","仁愛路41巷"
"10015070","光復鄉","仁愛路","光華街"
"10015070","光復鄉","中學街254巷","武昌街"
"10015070","光復鄉","光復路8巷","光復路"
"10015070","光復鄉","光華街","中正路一段"
"10015070","光復鄉","光華街","仁愛路"
"10015070","光復鄉","光華街","光復路"
"10015070","光復鄉","光華街","敦厚路23巷"
"10015070","光復鄉","大進街15巷","大進街"
"10015070","光復鄉","光華街5巷","光華街"
"10015070","光復鄉","大安二街","大安三街"
"10015070","光復鄉","大安二街","忠孝路"
"10015070","光復鄉","武昌街","中山路三段"
"10015070","光復鄉","武昌街","中山路三段90巷"
"10015070","光復鄉","武昌街","中華路"
"10015070","光復鄉","武昌街","中學街166巷"
"10015070","光復鄉","武昌街","中學街166巷20弄"
"10015070","光復鄉","武昌街","中學街90巷"
"10015070","光復鄉","武昌街","佛祖街"
"10015070","光復鄉","武昌街","武昌街167巷"
